,0001,0033,0074,0003,0026,0011,0088,0075,0094,0005,0049,0084,0080,0043,0083,0002,0091,0059,0015,0066,0093,0092,0090,0058,0010,0098,0076,0063,0999,0028,0041,0072,0048,0008,0065,0032,0082,0034,0025,0024,0040,0050,0042,0053,0061,0045,0067,0062,0089,0013,0097,0019,0031,0073,0071,0057C,0004,0087,0096,0095,0085,0051,0052,0057,0086,0056,0018,0017,0016,0006,0030,0020,0022,0054,0104,0103,0102,0105,0101,0108,0107,0106,0109,0055,0111,0112,0113,0110,W0001,0121,0123
11,1.0,2.0,15.0,6.0,59.0,51.0,12.0,22.0,27.0,53.0,18.0,30.0,11.0,10.0,8.0,33.0,55.0,58.0,57.0,29.0,4.0,21.0,36.0,38.0,31.0,47.0,41.0,9.0,23.0,13.0,35.0,48.0,45.0,17.0,24.0,34.0,16.0,3.0,5.0,26.0,43.0,20.0,54.0,0.0,44.0,28.0,14.0,56.0,46.0,0.0,42.0,49.0,32.0,25.0,40.0,52.0,37.0,19.0,50.0,39.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,4.0,9.0,7.0,56.0,35.0,59.0,22.0,28.0,30.0,14.0,47.0,16.0,21.0,12.0,46.0,43.0,51.0,60.0,41.0,20.0,52.0,24.0,53.0,18.0,32.0,36.0,10.0,38.0,8.0,37.0,55.0,34.0,33.0,6.0,44.0,23.0,5.0,3.0,26.0,15.0,2.0,31.0,17.0,39.0,11.0,40.0,57.0,45.0,0.0,54.0,49.0,13.0,29.0,50.0,48.0,27.0,19.0,58.0,25.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0,6.0,10.0,7.0,56.0,53.0,38.0,18.0,40.0,12.0,23.0,45.0,20.0,11.0,15.0,21.0,51.0,58.0,54.0,47.0,9.0,34.0,48.0,26.0,59.0,60.0,33.0,29.0,27.0,16.0,61.0,55.0,22.0,49.0,13.0,32.0,8.0,5.0,4.0,31.0,17.0,2.0,24.0,62.0,14.0,43.0,42.0,52.0,46.0,0.0,50.0,28.0,39.0,37.0,41.0,19.0,35.0,25.0,44.0,30.0,36.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,3.0,7.0,5.0,40.0,34.0,52.0,20.0,32.0,31.0,29.0,15.0,14.0,9.0,12.0,35.0,42.0,49.0,33.0,10.0,17.0,48.0,53.0,45.0,36.0,58.0,28.0,46.0,24.0,6.0,56.0,41.0,55.0,60.0,26.0,57.0,18.0,11.0,8.0,19.0,25.0,2.0,37.0,0.0,43.0,23.0,16.0,30.0,50.0,0.0,47.0,44.0,13.0,27.0,51.0,54.0,38.0,22.0,59.0,39.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.0,11.0,6.0,7.0,51.0,25.0,27.0,23.0,22.0,20.0,24.0,36.0,21.0,13.0,5.0,52.0,45.0,54.0,47.0,18.0,35.0,39.0,55.0,40.0,32.0,53.0,49.0,10.0,60.0,8.0,43.0,31.0,37.0,57.0,12.0,29.0,16.0,3.0,2.0,19.0,38.0,4.0,14.0,48.0,34.0,30.0,17.0,33.0,42.0,0.0,41.0,46.0,26.0,15.0,56.0,59.0,9.0,28.0,44.0,58.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.0,2.0,16.0,13.0,60.0,47.0,49.0,41.0,20.0,31.0,54.0,50.0,6.0,11.0,7.0,55.0,34.0,52.0,56.0,27.0,24.0,48.0,46.0,42.0,30.0,38.0,39.0,5.0,57.0,10.0,37.0,25.0,26.0,35.0,29.0,18.0,32.0,9.0,4.0,21.0,28.0,3.0,8.0,58.0,33.0,36.0,17.0,51.0,40.0,0.0,43.0,53.0,22.0,19.0,45.0,59.0,12.0,14.0,44.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0,3.0,6.0,4.0,55.0,36.0,48.0,28.0,29.0,16.0,56.0,50.0,40.0,9.0,14.0,60.0,46.0,13.0,52.0,8.0,7.0,37.0,42.0,32.0,18.0,41.0,27.0,10.0,17.0,25.0,45.0,49.0,31.0,43.0,38.0,20.0,35.0,15.0,5.0,24.0,39.0,2.0,12.0,61.0,54.0,22.0,30.0,53.0,44.0,0.0,51.0,47.0,26.0,21.0,23.0,59.0,33.0,11.0,34.0,57.0,19.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.0,11.0,10.0,15.0,45.0,44.0,25.0,29.0,42.0,32.0,27.0,24.0,16.0,9.0,7.0,41.0,43.0,58.0,59.0,47.0,21.0,51.0,12.0,35.0,28.0,55.0,13.0,26.0,5.0,39.0,23.0,56.0,19.0,52.0,22.0,20.0,34.0,8.0,3.0,38.0,31.0,2.0,17.0,61.0,40.0,54.0,33.0,60.0,36.0,0.0,57.0,53.0,48.0,30.0,37.0,0.0,14.0,6.0,46.0,50.0,18.0,4.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.0,4.0,12.0,6.0,57.0,22.0,34.0,33.0,50.0,43.0,51.0,36.0,28.0,9.0,13.0,59.0,41.0,56.0,49.0,30.0,5.0,60.0,16.0,27.0,42.0,61.0,39.0,8.0,20.0,19.0,40.0,38.0,18.0,58.0,29.0,21.0,24.0,7.0,3.0,44.0,11.0,2.0,37.0,23.0,52.0,15.0,17.0,55.0,35.0,0.0,53.0,25.0,54.0,10.0,31.0,0.0,26.0,14.0,47.0,48.0,32.0,45.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2.0,3.0,11.0,10.0,50.0,54.0,14.0,9.0,33.0,23.0,42.0,37.0,16.0,4.0,21.0,49.0,44.0,52.0,58.0,40.0,19.0,41.0,36.0,53.0,27.0,32.0,48.0,8.0,43.0,17.0,24.0,38.0,13.0,46.0,47.0,12.0,22.0,7.0,5.0,34.0,26.0,1.0,15.0,0.0,29.0,30.0,18.0,31.0,35.0,0.0,45.0,57.0,6.0,39.0,59.0,0.0,28.0,20.0,56.0,51.0,25.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.0,6.0,5.0,9.0,54.0,47.0,40.0,18.0,35.0,45.0,38.0,55.0,42.0,19.0,3.0,39.0,15.0,26.0,58.0,31.0,7.0,46.0,27.0,28.0,37.0,29.0,11.0,8.0,24.0,23.0,34.0,17.0,59.0,43.0,13.0,25.0,16.0,12.0,4.0,30.0,21.0,2.0,44.0,14.0,57.0,32.0,53.0,50.0,56.0,0.0,48.0,41.0,49.0,20.0,0.0,0.0,33.0,10.0,36.0,22.0,52.0,0.0,60.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.0,3.0,11.0,4.0,53.0,40.0,41.0,5.0,51.0,29.0,32.0,20.0,43.0,18.0,15.0,34.0,31.0,56.0,44.0,38.0,10.0,46.0,45.0,30.0,37.0,35.0,50.0,14.0,9.0,24.0,60.0,55.0,58.0,57.0,19.0,59.0,21.0,6.0,8.0,27.0,7.0,2.0,25.0,33.0,16.0,13.0,23.0,36.0,22.0,0.0,54.0,49.0,47.0,26.0,61.0,0.0,28.0,17.0,42.0,39.0,48.0,0.0,0.0,52.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0,2.0,9.0,3.0,46.0,39.0,37.0,10.0,20.0,27.0,43.0,28.0,13.0,15.0,7.0,32.0,41.0,51.0,47.0,38.0,6.0,44.0,21.0,25.0,34.0,16.0,17.0,11.0,22.0,18.0,57.0,56.0,0.0,48.0,19.0,0.0,14.0,8.0,5.0,30.0,35.0,4.0,24.0,0.0,52.0,40.0,26.0,50.0,33.0,0.0,29.0,36.0,31.0,42.0,0.0,0.0,45.0,23.0,53.0,55.0,54.0,0.0,0.0,49.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.0,13.0,28.0,3.0,29.0,55.0,27.0,5.0,30.0,35.0,19.0,14.0,33.0,10.0,7.0,43.0,53.0,52.0,41.0,32.0,4.0,45.0,15.0,40.0,48.0,38.0,31.0,17.0,6.0,34.0,59.0,42.0,0.0,36.0,20.0,58.0,16.0,22.0,9.0,47.0,18.0,2.0,26.0,0.0,39.0,21.0,37.0,56.0,51.0,0.0,8.0,46.0,23.0,44.0,0.0,0.0,24.0,12.0,50.0,25.0,54.0,0.0,0.0,49.0,11.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.0,2.0,5.0,9.0,51.0,16.0,36.0,6.0,43.0,39.0,58.0,59.0,24.0,23.0,10.0,34.0,29.0,54.0,57.0,31.0,12.0,56.0,38.0,27.0,17.0,22.0,49.0,21.0,26.0,8.0,0.0,30.0,0.0,48.0,11.0,42.0,47.0,4.0,3.0,28.0,25.0,7.0,15.0,20.0,14.0,32.0,40.0,41.0,46.0,0.0,35.0,37.0,13.0,19.0,0.0,0.0,18.0,33.0,52.0,45.0,55.0,0.0,0.0,50.0,44.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.0,9.0,10.0,6.0,58.0,47.0,51.0,4.0,14.0,20.0,31.0,34.0,30.0,8.0,7.0,52.0,33.0,50.0,43.0,38.0,5.0,42.0,36.0,24.0,56.0,16.0,22.0,32.0,45.0,26.0,0.0,23.0,0.0,55.0,40.0,59.0,39.0,12.0,3.0,18.0,35.0,2.0,15.0,0.0,17.0,46.0,13.0,57.0,21.0,0.0,53.0,44.0,29.0,37.0,0.0,0.0,19.0,11.0,25.0,28.0,54.0,48.0,0.0,49.0,41.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.0,4.0,38.0,7.0,56.0,51.0,41.0,13.0,28.0,35.0,42.0,30.0,18.0,9.0,17.0,49.0,43.0,48.0,52.0,44.0,12.0,39.0,45.0,29.0,46.0,22.0,34.0,16.0,15.0,27.0,0.0,55.0,0.0,31.0,26.0,0.0,37.0,3.0,8.0,11.0,24.0,2.0,6.0,0.0,53.0,23.0,25.0,54.0,5.0,0.0,57.0,47.0,20.0,21.0,0.0,0.0,10.0,36.0,32.0,33.0,19.0,0.0,0.0,50.0,14.0,40.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0,3.0,9.0,7.0,44.0,8.0,54.0,21.0,33.0,56.0,11.0,45.0,17.0,4.0,18.0,48.0,43.0,59.0,61.0,42.0,5.0,40.0,50.0,47.0,51.0,20.0,14.0,32.0,24.0,41.0,0.0,58.0,0.0,38.0,34.0,0.0,16.0,22.0,6.0,27.0,37.0,2.0,26.0,15.0,28.0,10.0,29.0,31.0,57.0,0.0,55.0,35.0,12.0,23.0,0.0,0.0,19.0,13.0,52.0,25.0,36.0,0.0,0.0,39.0,49.0,30.0,63.0,46.0,53.0,60.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.0,6.0,5.0,16.0,47.0,36.0,34.0,15.0,31.0,61.0,40.0,49.0,55.0,18.0,22.0,42.0,14.0,58.0,57.0,25.0,9.0,50.0,30.0,28.0,10.0,33.0,29.0,12.0,11.0,26.0,0.0,46.0,0.0,60.0,17.0,0.0,56.0,4.0,3.0,19.0,7.0,2.0,13.0,0.0,39.0,8.0,44.0,37.0,51.0,0.0,52.0,35.0,24.0,23.0,0.0,0.0,20.0,32.0,54.0,38.0,21.0,62.0,0.0,48.0,63.0,27.0,53.0,43.0,59.0,41.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.0,4.0,14.0,3.0,37.0,41.0,52.0,8.0,45.0,21.0,40.0,43.0,17.0,12.0,9.0,55.0,30.0,36.0,53.0,33.0,6.0,54.0,60.0,35.0,61.0,63.0,13.0,20.0,26.0,15.0,0.0,23.0,0.0,51.0,22.0,0.0,25.0,7.0,2.0,31.0,44.0,10.0,16.0,5.0,58.0,29.0,57.0,59.0,34.0,0.0,47.0,48.0,19.0,32.0,0.0,0.0,24.0,42.0,46.0,62.0,28.0,11.0,0.0,27.0,64.0,50.0,49.0,39.0,56.0,18.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.0,3.0,7.0,11.0,55.0,29.0,63.0,16.0,28.0,51.0,22.0,19.0,40.0,12.0,4.0,64.0,41.0,39.0,50.0,24.0,27.0,33.0,35.0,15.0,45.0,57.0,37.0,58.0,10.0,44.0,0.0,62.0,0.0,60.0,48.0,0.0,17.0,8.0,5.0,23.0,32.0,2.0,9.0,0.0,18.0,52.0,53.0,38.0,36.0,0.0,46.0,31.0,25.0,20.0,0.0,0.0,59.0,21.0,61.0,13.0,43.0,6.0,0.0,34.0,42.0,14.0,49.0,47.0,54.0,26.0,30.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.0,3.0,7.0,9.0,55.0,37.0,44.0,8.0,11.0,22.0,40.0,45.0,46.0,12.0,6.0,58.0,15.0,31.0,0.0,20.0,4.0,59.0,41.0,13.0,25.0,33.0,30.0,43.0,42.0,32.0,0.0,27.0,0.0,56.0,54.0,0.0,39.0,2.0,5.0,14.0,0.0,0.0,21.0,0.0,18.0,51.0,24.0,19.0,50.0,0.0,49.0,48.0,10.0,26.0,0.0,0.0,29.0,17.0,61.0,28.0,35.0,0.0,0.0,52.0,57.0,60.0,36.0,16.0,47.0,34.0,53.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1.0,10.0,8.0,20.0,43.0,21.0,0.0,16.0,32.0,33.0,28.0,39.0,11.0,5.0,7.0,49.0,41.0,54.0,53.0,24.0,15.0,59.0,37.0,17.0,40.0,31.0,48.0,18.0,36.0,22.0,0.0,12.0,0.0,46.0,27.0,0.0,6.0,4.0,2.0,26.0,42.0,3.0,9.0,0.0,14.0,34.0,60.0,23.0,55.0,0.0,29.0,52.0,19.0,25.0,0.0,0.0,51.0,0.0,47.0,45.0,56.0,0.0,0.0,35.0,0.0,30.0,58.0,50.0,38.0,13.0,61.0,44.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.0,3.0,6.0,2.0,60.0,54.0,47.0,4.0,27.0,30.0,37.0,42.0,13.0,10.0,22.0,23.0,34.0,40.0,15.0,26.0,21.0,57.0,50.0,32.0,64.0,56.0,46.0,16.0,25.0,5.0,0.0,58.0,0.0,59.0,11.0,0.0,7.0,14.0,8.0,31.0,36.0,18.0,20.0,0.0,35.0,9.0,61.0,43.0,52.0,0.0,44.0,12.0,51.0,19.0,0.0,0.0,38.0,55.0,45.0,28.0,49.0,0.0,0.0,39.0,62.0,24.0,53.0,33.0,63.0,17.0,48.0,29.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
